k,burst,wallet,ok,sendMs,miningMs,totalMs,gasUsed,blockNumber
10,1,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,7.13,10007.03,10014.16,1896989,98
10,1,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,7.13,10007.42,10014.55,1896989,98
10,1,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,7.18,10007.79,10014.97,1896989,98
10,1,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,7.22,10009.13,10016.35,1896989,98
10,1,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,7.26,10008.05,10015.31,1896989,98
10,1,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,7.87,10008.84,10016.71,1896989,98
10,1,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,7.31,10008.31,10015.62,1896989,98
10,2,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,7.64,9965.01,9972.65,1896989,99
10,2,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,7.06,9964.12,9971.17,1896989,99
10,2,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,7.12,9964.33,9971.45,1896989,99
10,2,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,7.16,9964.63,9971.78,1896989,99
10,2,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,7.20,9964.90,9972.10,1896989,99
10,2,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,5.89,9963.39,9969.28,1896989,99
10,2,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,6.59,9963.12,9969.71,1896989,99
10,2,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,6.68,9963.46,9970.13,1896989,99
10,2,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,6.67,9965.47,9972.14,1896989,99
10,2,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,6.16,9963.93,9970.09,1896989,99
10,3,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,15.29,9985.03,10000.33,1896989,100
10,3,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,15.13,9985.48,10000.61,1896989,100
10,3,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,13.37,9983.55,9996.92,1896989,100
10,3,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,13.63,9983.83,9997.45,1896989,100
10,3,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,13.81,9984.09,9997.90,1896989,100
10,3,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,13.71,9984.39,9998.11,1896989,100
10,3,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,13.65,9984.84,9998.48,1896989,100
10,3,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,13.56,9985.11,9998.67,1896989,100
10,3,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,14.16,9985.70,9999.86,1896989,100
10,3,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,14.08,9986.12,10000.20,1896989,100
10,4,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,8.32,10010.87,10019.19,1896989,101
10,4,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,7.87,10011.61,10019.48,1896989,101
10,4,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,8.24,10012.00,10020.24,1896989,101
10,4,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,8.13,10011.73,10019.86,1896989,101
10,4,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,8.31,10012.12,10020.43,1896989,101
10,4,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,8.47,10012.28,10020.75,1896989,101
10,4,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,8.69,10013.38,10022.07,1896989,101
10,4,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,8.47,10012.59,10021.06,1896989,101
10,4,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,9.16,10013.30,10022.45,1896989,101
10,4,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,8.48,10012.94,10021.42,1896989,101
25,0,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,13.74,11966.74,11980.48,1896989,102
25,0,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,13.47,11967.63,11981.10,1896989,102
25,0,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,13.82,11967.67,11981.49,1896989,102
25,0,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,13.12,11969.27,11982.39,1896989,102
25,0,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,13.20,11969.55,11982.75,1896989,102
25,0,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,13.45,11969.76,11983.21,1896989,102
25,0,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,15.81,11970.13,11985.94,1896989,102
25,0,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,13.77,11969.82,11983.59,1896989,102
25,0,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,13.31,11970.56,11983.87,1896989,102
25,0,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,13.13,11971.03,11984.16,1896989,102
25,0,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,13.75,11970.71,11984.45,1896989,102
25,0,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,13.82,11970.98,11984.80,1896989,102
25,0,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,13.81,11971.29,11985.10,1896989,102
25,0,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,15.74,11970.37,11986.11,1896989,102
25,0,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,14.18,11971.20,11985.38,1896989,102
25,0,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,15.77,11970.67,11986.45,1896989,102
25,0,0xb11C153CDf57eee0E7A8AC80efF012Cb36501315,1,31.17,11955.57,11986.75,1896989,102
25,0,0xDDd370c2f8F2De47Ab0499F2Ac74779F271a99bC,1,53.00,11936.13,11989.13,1896989,102
25,0,0x35E229fccB44fa78A4C2e19Ab2Fce4668555F15e,1,34.79,11952.21,11987.00,1896989,102
25,0,0xAf38ed15a3374a7690F61746F20db3ea0b5C7bb4,1,55.48,11933.96,11989.44,1896989,102
25,0,0xc16f03a3dB488d97AdeD6487a16BD5336Da35BF6,1,38.38,11948.99,11987.36,1896989,102
25,0,0xDf228678220435682293D18ca73e0d3234BC5260,1,41.00,11946.72,11987.72,1896989,102
25,0,0x6f3f6bBf57133E43e30A5cC63E55b4A67347F940,1,44.02,11944.07,11988.09,1896989,102
25,0,0x551316478c55828401C7722af04D0eB7649c8e57,1,57.79,11931.97,11989.76,1896989,102
25,0,0xfaFCEF74e1ea47DC3fd9C0FD22E94065d3Aa6685,1,48.47,11940.04,11988.51,1896989,102
25,1,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,53.88,9943.28,9997.16,1896989,103
25,1,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,51.15,9946.58,9997.73,1896989,103
25,1,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,51.41,9947.06,9998.46,1896989,103
25,1,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,53.87,9945.19,9999.06,1896989,103
25,1,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,51.50,9943.42,9994.92,1896989,103
25,1,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,58.44,9943.49,10001.93,1896989,103
25,1,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,51.91,9943.60,9995.51,1896989,103
25,1,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,53.99,9945.49,9999.48,1896989,103
25,1,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,58.51,9943.91,10002.42,1896989,103
25,1,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,54.19,9945.62,9999.81,1896989,103
25,1,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,51.98,9944.01,9995.99,1896989,103
25,1,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,54.24,9945.93,10000.17,1896989,103
25,1,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,54.28,9946.40,10000.68,1896989,103
25,1,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,54.35,9946.70,10001.05,1896989,103
25,1,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,54.39,9947.01,10001.40,1896989,103
25,1,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,43.43,9952.99,9996.41,1896989,103
25,1,0xb11C153CDf57eee0E7A8AC80efF012Cb36501315,1,88.49,9917.75,10006.24,1896989,103
25,1,0xDDd370c2f8F2De47Ab0499F2Ac74779F271a99bC,1,76.13,9927.95,10004.09,1896989,103
25,1,0x35E229fccB44fa78A4C2e19Ab2Fce4668555F15e,1,62.33,9940.20,10002.53,1896989,103
25,1,0xAf38ed15a3374a7690F61746F20db3ea0b5C7bb4,1,65.31,9937.46,10002.77,1896989,103
25,1,0xc16f03a3dB488d97AdeD6487a16BD5336Da35BF6,1,78.90,9925.70,10004.60,1896989,103
25,1,0xDf228678220435682293D18ca73e0d3234BC5260,1,81.23,9923.78,10005.01,1896989,103
25,1,0x6f3f6bBf57133E43e30A5cC63E55b4A67347F940,1,83.37,9922.06,10005.43,1896989,103
25,1,0x551316478c55828401C7722af04D0eB7649c8e57,1,71.61,9931.67,10003.29,1896989,103
25,1,0xfaFCEF74e1ea47DC3fd9C0FD22E94065d3Aa6685,1,85.94,9919.76,10005.70,1896989,103
25,2,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,37.01,10000.88,10037.89,1896989,104
25,2,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,21.99,10013.35,10035.34,1896989,104
25,2,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,46.94,9991.20,10038.14,1896989,104
25,2,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,35.60,10000.07,10035.68,1896989,104
25,2,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,50.08,9927.21,9977.29,1896989,104
25,2,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,59.36,9920.11,9979.47,1896989,104
25,2,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,36.89,10001.44,10038.33,1896989,104
25,2,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,35.70,10000.25,10035.95,1896989,104
25,2,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,36.15,10000.17,10036.33,1896989,104
25,2,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,50.16,9927.69,9977.84,1896989,104
25,2,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,36.22,10000.46,10036.68,1896989,104
25,2,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,46.94,9991.71,10038.65,1896989,104
25,2,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,36.25,10000.70,10036.95,1896989,104
25,2,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,36.29,10000.93,10037.21,1896989,104
25,2,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,47.25,9928.85,9976.10,1896989,104
25,2,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,46.63,9930.05,9976.68,1896989,104
25,2,0xb11C153CDf57eee0E7A8AC80efF012Cb36501315,1,72.82,9909.46,9982.29,1896989,104
25,2,0xDDd370c2f8F2De47Ab0499F2Ac74779F271a99bC,1,74.89,9907.80,9982.69,1896989,104
25,2,0x35E229fccB44fa78A4C2e19Ab2Fce4668555F15e,1,52.71,9925.38,9978.09,1896989,104
25,2,0xAf38ed15a3374a7690F61746F20db3ea0b5C7bb4,1,77.42,9905.48,9982.90,1896989,104
25,2,0xc16f03a3dB488d97AdeD6487a16BD5336Da35BF6,1,64.37,9915.64,9980.00,1896989,104
25,2,0xDf228678220435682293D18ca73e0d3234BC5260,1,66.35,9914.43,9980.79,1896989,104
25,2,0x6f3f6bBf57133E43e30A5cC63E55b4A67347F940,1,79.78,9903.38,9983.16,1896989,104
25,2,0x551316478c55828401C7722af04D0eB7649c8e57,1,69.69,9911.68,9981.36,1896989,104
25,2,0xfaFCEF74e1ea47DC3fd9C0FD22E94065d3Aa6685,1,57.50,9920.72,9978.22,1896989,104
25,3,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,19.27,9922.58,9941.85,1896989,105
25,3,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,18.72,9922.12,9940.84,1896989,105
25,3,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,18.84,9922.35,9941.19,1896989,105
25,3,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,19.39,9922.72,9942.11,1896989,105
25,3,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,19.43,9923.82,9943.25,1896989,105
25,3,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,19.47,9923.31,9942.78,1896989,105
25,3,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,20.59,9923.23,9943.82,1896989,105
25,3,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,20.77,9923.45,9944.22,1896989,105
25,3,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,20.12,9924.38,9944.50,1896989,105
25,3,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,20.83,9923.90,9944.73,1896989,105
25,3,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,19.95,9925.19,9945.14,1896989,105
25,3,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,20.16,9925.21,9945.37,1896989,105
25,3,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,20.22,9925.37,9945.59,1896989,105
25,3,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,21.09,9924.74,9945.83,1896989,105
25,3,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,20.93,9925.54,9946.48,1896989,105
25,3,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,19.37,9924.05,9943.42,1896989,105
25,3,0xb11C153CDf57eee0E7A8AC80efF012Cb36501315,1,30.68,9916.10,9946.78,1896989,105
25,3,0xDDd370c2f8F2De47Ab0499F2Ac74779F271a99bC,1,32.68,9914.37,9947.05,1896989,105
25,3,0x35E229fccB44fa78A4C2e19Ab2Fce4668555F15e,1,35.27,9912.03,9947.30,1896989,105
25,3,0xAf38ed15a3374a7690F61746F20db3ea0b5C7bb4,1,37.38,9910.15,9947.53,1896989,105
25,3,0xc16f03a3dB488d97AdeD6487a16BD5336Da35BF6,1,40.90,9906.88,9947.78,1896989,105
25,3,0xDf228678220435682293D18ca73e0d3234BC5260,1,43.20,9904.84,9948.03,1896989,105
25,3,0x6f3f6bBf57133E43e30A5cC63E55b4A67347F940,1,45.41,9902.88,9948.29,1896989,105
25,3,0x551316478c55828401C7722af04D0eB7649c8e57,1,47.77,9900.75,9948.52,1896989,105
25,3,0xfaFCEF74e1ea47DC3fd9C0FD22E94065d3Aa6685,1,49.73,9899.03,9948.76,1896989,105
25,4,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,11.57,9982.78,9994.35,1896989,106
25,4,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,11.55,9983.26,9994.81,1896989,106
25,4,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,12.95,9986.44,9999.40,1896989,106
25,4,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,11.59,9983.65,9995.24,1896989,106
25,4,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,11.63,9983.95,9995.58,1896989,106
25,4,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,11.67,9984.23,9995.89,1896989,106
25,4,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,11.70,9984.46,9996.16,1896989,106
25,4,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,11.81,9984.62,9996.42,1896989,106
25,4,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,11.88,9984.85,9996.73,1896989,106
25,4,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,11.92,9985.12,9997.04,1896989,106
25,4,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,12.01,9985.34,9997.35,1896989,106
25,4,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,12.10,9985.51,9997.60,1896989,106
25,4,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,12.16,9985.72,9997.88,1896989,106
25,4,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,12.20,9985.97,9998.16,1896989,106
25,4,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,12.23,9986.19,9998.41,1896989,106
25,4,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,12.26,9986.60,9998.86,1896989,106
25,4,0xb11C153CDf57eee0E7A8AC80efF012Cb36501315,1,22.49,9977.06,9999.55,1896989,106
25,4,0xDDd370c2f8F2De47Ab0499F2Ac74779F271a99bC,1,24.44,9975.58,10000.03,1896989,106
25,4,0x35E229fccB44fa78A4C2e19Ab2Fce4668555F15e,1,27.21,9973.09,10000.29,1896989,106
25,4,0xAf38ed15a3374a7690F61746F20db3ea0b5C7bb4,1,29.15,9971.51,10000.66,1896989,106
25,4,0xc16f03a3dB488d97AdeD6487a16BD5336Da35BF6,1,31.12,9969.88,10001.00,1896989,106
25,4,0xDf228678220435682293D18ca73e0d3234BC5260,1,33.57,9967.92,10001.49,1896989,106
25,4,0x6f3f6bBf57133E43e30A5cC63E55b4A67347F940,1,36.52,9965.45,10001.97,1896989,106
25,4,0x551316478c55828401C7722af04D0eB7649c8e57,1,48.15,9954.62,10002.78,1896989,106
25,4,0xfaFCEF74e1ea47DC3fd9C0FD22E94065d3Aa6685,1,41.40,9960.95,10002.35,1896989,106
50,0,0x15d34AAf54267DB7D7c367839AAf71A00a2C6A65,1,71.60,23946.69,24018.29,1896989,108
50,0,0x9965507D1a55bcC2695C58ba16FB37d819B0A4dc,1,71.55,23947.21,24018.75,1896989,108
50,0,0x976EA74026E726554dB657fA54763abd0C3a0aa9,1,75.31,23947.76,24023.07,1896989,108
50,0,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,1,74.31,23949.24,24023.54,1896989,108
50,0,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,1,75.03,23948.87,24023.90,1896989,108
50,0,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,1,71.53,23947.82,24019.35,1896989,108
50,0,0xBcd4042DE499D14e55001CcbB24a551F3b954096,1,71.64,23948.28,24019.92,1896989,108
50,0,0x71bE63f3384f5fb98995898A86B02Fb2426c5788,1,90.36,23935.31,24025.67,1896989,108
50,0,0xFABB0ac9d68B0B445fB7357272Ff202C5651694a,1,72.42,23948.03,24020.45,1896989,108
50,0,0x1CBd3b2770909D4e10f157cABC84C7264073C9Ec,1,72.70,23948.46,24021.16,1896989,108
50,0,0xdF3e18d64BC6A983f673Ab319CCaE4f1a57C7097,1,72.82,23948.78,24021.60,1896989,108
50,0,0xcd3B766CCDd6AE721141F452C550Ca635964ce71,1,73.13,23948.81,24021.94,1896989,108
50,0,0x2546BcD3c84621e976D8185a91A922aE77ECEc30,1,73.21,23949.30,24022.51,1896989,108
50,0,0xbDA5747bFD65F08deb54cb465eB87D40e51B197E,1,75.83,23948.45,24024.28,1896989,108
50,0,0xdD2FD4581271e230360230F9337D5c0430Bf44C0,1,73.93,23950.80,24024.73,1896989,108
50,0,0x8626f6940E2eb28930eFb4CeF49B2d1F2C9C1199,1,75.39,23949.73,24025.12,1896989,108
50,0,0xb11C153CDf57eee0E7A8AC80efF012Cb36501315,1,92.57,11906.68,11999.25,1896989,107
50,0,0xDDd370c2f8F2De47Ab0499F2Ac74779F271a99bC,1,95.88,11903.78,11999.66,1896989,107
50,0,0x35E229fccB44fa78A4C2e19Ab2Fce4668555F15e,1,145.64,11861.22,12006.86,1896989,107
50,0,0xAf38ed15a3374a7690F61746F20db3ea0b5C7bb4,1,147.96,11859.25,12007.22,1896989,107
50,0,0xc16f03a3dB488d97AdeD6487a16BD5336Da35BF6,1,99.42,11900.52,11999.94,1896989,107
50,0,0xDf228678220435682293D18ca73e0d3234BC5260,1,150.43,11857.18,12007.61,1896989,107
50,0,0x6f3f6bBf57133E43e30A5cC63E55b4A67347F940,1,102.44,11897.87,12000.31,1896989,107
50,0,0x551316478c55828401C7722af04D0eB7649c8e57,1,104.42,11896.27,12000.69,1896989,107
50,0,0xfaFCEF74e1ea47DC3fd9C0FD22E94065d3Aa6685,1,107.34,11893.74,12001.08,1896989,107
50,0,0x56ba1F128312422Faf721d02245d440351cD7cFD,1,152.47,11855.34,12007.81,1896989,107
50,0,0xAffA70998f57b228B3F4F42c8598AC88Dd631F76,1,156.44,11851.79,12008.23,1896989,107
50,0,0x176574Ff6DE639044cbf11a92D4961F5660eEFDF,1,110.90,11890.53,12001.43,1896989,107
50,0,0x5036724995dC1FE8E59b532Ae8359e86A2582243,1,159.06,11849.60,12008.67,1896989,107
50,0,0x063985240cdCaD71Bc3c2c45DCBF6cD64618B531,1,161.14,11847.77,12008.92,1896989,107
50,0,0x76277d0b7fbfB26519Bd6b004fFF2E133275fa7c,1,114.21,11887.52,12001.74,1896989,107
50,0,0x5B7b1fAF6219828D02396E490CeF3f82714c89BC,1,116.27,11885.87,12002.14,1896989,107
50,0,0xE7Fc936F4f31cdEdBb7626582F8a246aa7E825fB,1,163.19,11845.93,12009.12,1896989,107
50,0,0x9E2748E243A08c6bB19814e0D5c30A643F6C1610,1,119.77,11882.61,12002.38,1896989,107
50,0,0x3441B1d115E69270E940180BEDE3632E501C69D2,1,165.28,11844.06,12009.34,1896989,107
50,0,0x5C1298E69FfDC840E9eC0F475890c1ebDf440187,1,123.17,11879.72,12002.90,1896989,107
50,0,0xF3D6D7871dEf396B3815Edfa3ECB257251a3c8E7,1,126.26,11877.03,12003.29,1896989,107
50,0,0xCd80AfaC0a8c4114e556f1F49bD89c0F8dDEc658,1,128.41,11875.31,12003.73,1896989,107
50,0,0xF32ba92AD0ce328b56c42Ed860F41B6f1c6AB79C,1,168.17,11841.33,12009.50,1896989,107
50,0,0xf5616416c4773cC4Fa649075e3888720c2777E82,1,170.22,11839.52,12009.74,1896989,107
50,0,0xf9BC1F57EC43A72590405cE2866047DF5f9Aeb75,1,181.44,23845.02,24026.46,1896989,108
