k,burst,wallet,ok,sendMs,miningMs,totalMs,gasUsed,blockNumber
10,1,0xc93A178CB751c829eB6BAdC86C1A75d139B6A984,1,3086.04,1440.79,4526.83,3090339,273855062
10,1,0x8Bb397C471AE963041d0bFe3010361211b4E1abf,1,3086.02,1620.14,4706.16,3090328,273855063
10,1,0xb6ee47a81C955557F93aB194Ff9ce424a9637bB9,1,3086.00,1801.80,4887.81,3090278,273855064
10,2,0x4eaD0c9c7d0A8dF969c303493cFAf52C15a3C152,1,3238.14,221.44,3459.58,3090262,273855091
10,2,0x2AFE38D76622E92706F4450359DD8edD085E57C6,1,3237.96,476.87,3714.84,3090360,273855092
10,2,0x8b9C7B7E5fE791489dE6D8305Cb6779316E9096a,1,3237.93,673.09,3911.02,3090317,273855093
10,2,0xe98294913Bef20F25C6168616B051410Cd9aa32C,1,3237.91,854.56,4092.47,3090305,273855094
10,2,0x03701c2274e6a7781cDf72f84cB53cD0125894e3,1,3237.89,1033.54,4271.44,3090242,273855095
10,2,0x0B0eE9A1731E7461ac9dc4b2421710080CF4834E,1,3237.88,1891.37,5129.25,3090227,273855096
10,2,0x3Fbd62C302F5DF4a236Da885201Cae152576184c,1,3237.86,2069.88,5307.74,3090435,273855097
10,2,0xc93A178CB751c829eB6BAdC86C1A75d139B6A984,1,3237.85,2264.06,5501.90,3090278,273855098
10,2,0x8Bb397C471AE963041d0bFe3010361211b4E1abf,1,3237.83,2446.80,5684.63,3090263,273855099
10,2,0xb6ee47a81C955557F93aB194Ff9ce424a9637bB9,1,3237.81,2625.69,5863.51,3090071,273855100
25,0,0x4eaD0c9c7d0A8dF969c303493cFAf52C15a3C152,1,6912.08,310.83,7222.92,3090331,273855114
25,0,0x2AFE38D76622E92706F4450359DD8edD085E57C6,1,6911.80,490.66,7402.46,3090422,273855115
25,0,0x8b9C7B7E5fE791489dE6D8305Cb6779316E9096a,1,6911.73,732.11,7643.84,3090218,273855116
25,0,0xe98294913Bef20F25C6168616B051410Cd9aa32C,1,6911.68,915.89,7827.57,3090401,273855117
25,0,0x03701c2274e6a7781cDf72f84cB53cD0125894e3,1,6911.64,1175.73,8087.37,3090298,273855118
25,0,0x0B0eE9A1731E7461ac9dc4b2421710080CF4834E,1,6911.60,1354.24,8265.83,3090230,273855119
25,0,0x3Fbd62C302F5DF4a236Da885201Cae152576184c,1,6911.55,1533.55,8445.11,3089883,273855120
25,0,0xc93A178CB751c829eB6BAdC86C1A75d139B6A984,1,6911.51,1714.39,8625.91,3090390,273855121
25,0,0x8Bb397C471AE963041d0bFe3010361211b4E1abf,1,6911.47,1892.82,8804.29,3090371,273855122
25,0,0xb6ee47a81C955557F93aB194Ff9ce424a9637bB9,1,6911.42,2070.82,8982.24,3090184,273855123
25,0,0xD6F9A99d2a7d84b3550E6445fAA57fBEe5f165E0,1,6911.38,2249.99,9161.37,3090211,273855124
25,0,0x23B685f9c4cbdABfAC4b1463A0eb7571EE671e1D,1,6911.34,2429.44,9340.78,3090388,273855125
25,0,0xe3ca6308192B8d1167e3CDA6d1a553eA2Cf2925A,1,6911.30,2609.49,9520.79,3090362,273855126
25,0,0x882c36350C92bB2E1B7148a1F51c4814Dc0A0Df2,1,6911.26,2792.54,9703.80,3090145,273855127
25,0,0x163D908C8A414D1C1479e031b45E85E71250609b,1,6911.22,2975.22,9886.44,3089964,273855128
25,0,0xE0350F3F4F49a8c2b0FB17458DDDc3797514bA7D,1,6911.18,3155.30,10066.47,3090439,273855129
25,0,0xfFe6fF85Ab776A6e42926d19b0720d724B1B670e,1,6911.14,3335.85,10246.99,3090270,273855130
25,0,0xD9c3e5D0bca4a332bc109eBB3BfB52282295c7E1,1,6911.10,3516.78,10427.88,3090170,273855131
25,0,0x90eA92f3121bC123587ed1Be29842E9831784Ca1,1,6911.06,3695.95,10607.01,3090244,273855132
25,0,0x4AFC34De9A00106755342D66d854510520Abce6d,1,6911.02,3875.47,10786.49,3090425,273855133
25,0,0x920A94741fb1303630d4495284B0C1aCEF95cD28,1,6910.98,4143.84,11054.82,3090306,273855134
25,0,0x18dd7376CCe7f0d4DdBf2E151feC14B93B81BabB,1,6910.94,4333.91,11244.85,3090275,273855135
25,0,0x45b6003543f7Eb514814DeB241df29C78c13F684,1,6910.90,4520.41,11431.30,3090130,273855136
25,0,0x959Dc2C5F0409f827e38F3C64eC4a0B0d2c0aa7b,1,6910.86,4701.09,11611.95,3090402,273855137
25,0,0x57FA7AdD5b1FEb6c0900862Dba360E462b1182ec,1,6910.83,4879.38,11790.20,3090257,273855138
25,1,0x4eaD0c9c7d0A8dF969c303493cFAf52C15a3C152,1,7019.40,190.17,7209.57,3090374,273855179
25,1,0x2AFE38D76622E92706F4450359DD8edD085E57C6,1,7019.25,369.81,7389.07,3090400,273855180
25,1,0x8b9C7B7E5fE791489dE6D8305Cb6779316E9096a,1,7019.22,551.53,7570.75,3090450,273855181
25,1,0xe98294913Bef20F25C6168616B051410Cd9aa32C,1,7019.20,808.52,7827.72,3090377,273855182
25,1,0x03701c2274e6a7781cDf72f84cB53cD0125894e3,1,7019.18,1068.14,8087.32,3090330,273855183
25,1,0x0B0eE9A1731E7461ac9dc4b2421710080CF4834E,1,7019.16,1248.00,8267.16,3090190,273855184
25,1,0x3Fbd62C302F5DF4a236Da885201Cae152576184c,1,7019.14,1426.19,8445.33,3090388,273855185
25,1,0xc93A178CB751c829eB6BAdC86C1A75d139B6A984,1,7019.13,1605.60,8624.72,3090294,273855186
25,1,0x8Bb397C471AE963041d0bFe3010361211b4E1abf,1,7019.11,1788.42,8807.53,3090289,273855187
25,1,0xb6ee47a81C955557F93aB194Ff9ce424a9637bB9,1,7019.09,1969.26,8988.35,3090243,273855188
25,1,0xD6F9A99d2a7d84b3550E6445fAA57fBEe5f165E0,1,7019.07,2148.40,9167.47,3090400,273855189
25,1,0x23B685f9c4cbdABfAC4b1463A0eb7571EE671e1D,1,7019.06,2329.37,9348.43,3090282,273855190
25,1,0xe3ca6308192B8d1167e3CDA6d1a553eA2Cf2925A,1,7019.05,2508.23,9527.28,3090106,273855191
25,1,0x882c36350C92bB2E1B7148a1F51c4814Dc0A0Df2,1,7019.03,2708.28,9727.31,3090147,273855192
25,1,0x163D908C8A414D1C1479e031b45E85E71250609b,1,7019.02,2895.14,9914.15,3090400,273855193
25,1,0xE0350F3F4F49a8c2b0FB17458DDDc3797514bA7D,1,7019.00,3105.46,10124.46,3090266,273855194
25,1,0xfFe6fF85Ab776A6e42926d19b0720d724B1B670e,1,7018.99,3284.89,10303.88,3090269,273855195
25,1,0xD9c3e5D0bca4a332bc109eBB3BfB52282295c7E1,1,7018.97,3465.05,10484.02,3090152,273855196
25,1,0x90eA92f3121bC123587ed1Be29842E9831784Ca1,1,7018.95,3644.67,10663.62,3090316,273855197
25,1,0x4AFC34De9A00106755342D66d854510520Abce6d,1,7018.94,3824.47,10843.40,3090303,273855198
25,1,0x920A94741fb1303630d4495284B0C1aCEF95cD28,1,7018.92,4006.74,11025.66,3090239,273855199
25,1,0x18dd7376CCe7f0d4DdBf2E151feC14B93B81BabB,1,7018.91,4192.68,11211.59,3090318,273855200
25,1,0x45b6003543f7Eb514814DeB241df29C78c13F684,1,7018.89,4397.73,11416.62,3090354,273855201
25,1,0x959Dc2C5F0409f827e38F3C64eC4a0B0d2c0aa7b,1,7018.88,4651.23,11670.11,3090283,273855202
25,1,0x57FA7AdD5b1FEb6c0900862Dba360E462b1182ec,1,7018.87,4845.09,11863.96,3090198,273855203
25,2,0x4eaD0c9c7d0A8dF969c303493cFAf52C15a3C152,1,7212.43,179.95,7392.38,3090432,273855243
25,2,0x2AFE38D76622E92706F4450359DD8edD085E57C6,1,7212.26,359.70,7571.96,3090323,273855244
25,2,0x8b9C7B7E5fE791489dE6D8305Cb6779316E9096a,1,7212.21,542.65,7754.86,3090401,273855245
25,2,0xe98294913Bef20F25C6168616B051410Cd9aa32C,1,7212.20,724.71,7936.91,3090342,273855246
25,2,0x03701c2274e6a7781cDf72f84cB53cD0125894e3,1,7212.18,908.13,8120.31,3090341,273855247
25,2,0x0B0eE9A1731E7461ac9dc4b2421710080CF4834E,1,7212.17,1089.20,8301.36,3090265,273855248
25,2,0x3Fbd62C302F5DF4a236Da885201Cae152576184c,1,7212.15,1271.97,8484.12,3090317,273855249
25,2,0xc93A178CB751c829eB6BAdC86C1A75d139B6A984,1,7212.13,1452.28,8664.42,3090322,273855250
25,2,0x8Bb397C471AE963041d0bFe3010361211b4E1abf,1,7212.12,1687.24,8899.36,3090299,273855251
25,2,0xb6ee47a81C955557F93aB194Ff9ce424a9637bB9,1,7212.10,1866.51,9078.61,3090283,273855252
25,2,0xD6F9A99d2a7d84b3550E6445fAA57fBEe5f165E0,1,7212.09,2108.61,9320.69,3090200,273855253
25,2,0x23B685f9c4cbdABfAC4b1463A0eb7571EE671e1D,1,7212.07,2287.10,9499.17,3090308,273855254
25,2,0xe3ca6308192B8d1167e3CDA6d1a553eA2Cf2925A,1,7212.06,2466.13,9678.18,3090279,273855255
25,2,0x882c36350C92bB2E1B7148a1F51c4814Dc0A0Df2,1,7212.04,2646.95,9858.99,3090144,273855256
25,2,0x163D908C8A414D1C1479e031b45E85E71250609b,1,7212.02,2824.15,10036.17,3090233,273855257
25,2,0xE0350F3F4F49a8c2b0FB17458DDDc3797514bA7D,1,7212.01,3029.24,10241.24,3090356,273855258
25,2,0xfFe6fF85Ab776A6e42926d19b0720d724B1B670e,1,7211.99,3208.66,10420.65,3090295,273855259
25,2,0xD9c3e5D0bca4a332bc109eBB3BfB52282295c7E1,1,7211.95,3437.71,10649.67,3090310,273855260
25,2,0x90eA92f3121bC123587ed1Be29842E9831784Ca1,1,7211.94,3635.70,10847.64,3090451,273855261
25,2,0x4AFC34De9A00106755342D66d854510520Abce6d,1,7211.93,3814.48,11026.40,3090317,273855262
25,2,0x920A94741fb1303630d4495284B0C1aCEF95cD28,1,7211.91,4056.43,11268.34,3090284,273855263
25,2,0x18dd7376CCe7f0d4DdBf2E151feC14B93B81BabB,1,7211.90,4237.76,11449.66,3090210,273855264
25,2,0x45b6003543f7Eb514814DeB241df29C78c13F684,1,7211.88,4417.89,11629.77,3090367,273855265
25,2,0x959Dc2C5F0409f827e38F3C64eC4a0B0d2c0aa7b,1,7211.86,4600.46,11812.32,3090411,273855266
25,2,0x57FA7AdD5b1FEb6c0900862Dba360E462b1182ec,1,7211.85,4784.09,11995.94,3090307,273855267
50,0,0x4eaD0c9c7d0A8dF969c303493cFAf52C15a3C152,1,13599.67,212.11,13811.78,3090350,273855291
50,0,0x2AFE38D76622E92706F4450359DD8edD085E57C6,1,13599.56,404.12,14003.68,3090402,273855292
50,0,0x8b9C7B7E5fE791489dE6D8305Cb6779316E9096a,1,13599.54,587.49,14187.03,3090428,273855293
50,0,0xe98294913Bef20F25C6168616B051410Cd9aa32C,1,13599.52,782.49,14382.02,3090457,273855294
50,0,0x03701c2274e6a7781cDf72f84cB53cD0125894e3,1,13599.51,961.31,14560.82,3090140,273855295
50,0,0x0B0eE9A1731E7461ac9dc4b2421710080CF4834E,1,13599.50,1139.40,14738.90,3090250,273855296
50,0,0x3Fbd62C302F5DF4a236Da885201Cae152576184c,1,13599.48,1316.60,14916.09,3090384,273855297
50,0,0xc93A178CB751c829eB6BAdC86C1A75d139B6A984,1,13599.47,1497.55,15097.02,3090337,273855298
50,0,0x8Bb397C471AE963041d0bFe3010361211b4E1abf,1,13599.45,1677.96,15277.41,3090286,273855299
50,0,0xb6ee47a81C955557F93aB194Ff9ce424a9637bB9,1,13599.44,1859.46,15458.90,3090418,273855300
50,0,0xD6F9A99d2a7d84b3550E6445fAA57fBEe5f165E0,1,13599.43,2041.31,15640.73,3090389,273855301
50,0,0x23B685f9c4cbdABfAC4b1463A0eb7571EE671e1D,1,13599.41,2224.42,15823.83,3090320,273855302
50,0,0xe3ca6308192B8d1167e3CDA6d1a553eA2Cf2925A,1,13599.40,2404.97,16004.38,3090154,273855303
50,0,0x882c36350C92bB2E1B7148a1F51c4814Dc0A0Df2,1,13599.39,2582.81,16182.19,3090372,273855304
50,0,0x163D908C8A414D1C1479e031b45E85E71250609b,1,13599.26,2761.99,16361.25,3090378,273855305
50,0,0xE0350F3F4F49a8c2b0FB17458DDDc3797514bA7D,1,13599.22,2942.73,16541.95,3090281,273855306
50,0,0xfFe6fF85Ab776A6e42926d19b0720d724B1B670e,1,13599.21,3138.19,16737.39,3090284,273855307
50,0,0xD9c3e5D0bca4a332bc109eBB3BfB52282295c7E1,1,13599.19,3429.16,17028.35,3090384,273855308
50,0,0x90eA92f3121bC123587ed1Be29842E9831784Ca1,1,13599.18,3691.09,17290.26,3090207,273855309
50,0,0x4AFC34De9A00106755342D66d854510520Abce6d,1,13599.16,3869.79,17468.95,3090293,273855310
50,0,0x920A94741fb1303630d4495284B0C1aCEF95cD28,1,13599.15,4048.57,17647.72,3090307,273855311
50,0,0x18dd7376CCe7f0d4DdBf2E151feC14B93B81BabB,1,13599.13,4237.09,17836.22,3090456,273855312
50,0,0x45b6003543f7Eb514814DeB241df29C78c13F684,1,13599.12,4453.94,18053.05,3090389,273855313
50,0,0x959Dc2C5F0409f827e38F3C64eC4a0B0d2c0aa7b,1,13598.24,4718.58,18316.81,3090194,273855314
50,0,0x57FA7AdD5b1FEb6c0900862Dba360E462b1182ec,1,13598.19,4913.98,18512.17,3090314,273855315
50,0,0x01E82a01F25e22844D3AcA3c600faEF5A51a8FF6,1,13598.17,5099.79,18697.96,3090401,273855316
50,0,0xb69d3d32f14B5c7E43Bb1F9D8C8d4B2E87aFa3eD,1,13598.16,5332.51,18930.66,3090270,273855317
50,0,0xeE5a1f23af67e9bD9A4997163f4Cf4aD1E1C83a5,1,13598.14,5516.53,19114.67,3090266,273855318
50,0,0x74892079875C70fAd27900b7663bf6c4Dd5fdED9,1,13598.13,5696.41,19294.54,3090082,273855319
50,0,0x4BF7C435FAF95f5Abdf45056073C9ba40DbA981d,1,13597.87,5882.21,19480.08,3090417,273855320
50,0,0x14787274FC8cFD1fE659238dFA2846446331ff4e,1,13597.83,6063.87,19661.70,3090220,273855321
50,0,0xf8E32D9165262706A7A8D294B62d74a95034c59C,1,13597.81,6244.91,19842.72,3090340,273855322
50,0,0x03298d8Cd979c10e4F8fEC5495e5c907899F927E,1,13597.79,6422.32,20020.12,3090286,273855323
50,0,0xf7d39e688234c0f0a3Bd33efd29Ed0e1a1F23529,1,13597.78,6603.08,20200.86,3090410,273855324
50,0,0x6D7B8F5A07F80469C4a81d42bC635dDF4cF9F14e,1,13597.77,6783.34,20381.11,3090418,273855325
50,0,0xE1b941349ee448B9718816bdA539AbfC2550174c,1,13597.75,6964.17,20561.93,3090288,273855326
50,0,0xd64e28FE761cf42393Ce29b35108737073EB190E,1,13597.74,7153.26,20751.00,3090310,273855327
50,0,0x704F042E7d8A86D0FF65353BfEc5783F7ADbf081,1,13597.72,7337.98,20935.70,3090271,273855328
50,0,0x6DCCcb0f985cb8B7bC6251378C76F4C5e6E96d32,1,13597.71,7517.42,21115.13,3090297,273855329
50,0,0xc09924DF78B59d88aE51f46b919029b52Df3FC47,1,13597.69,7696.95,21294.65,3090319,273855330
50,0,0x9bE42328C81BEC442E9C3a476e435A0088cFD2A7,1,13597.68,7879.03,21476.71,3090279,273855331
50,0,0x29d7E610427F9165EfE9a70C29EF15d6F195155F,1,13597.66,8060.77,21658.43,3090283,273855332
50,0,0x929CBf02585243B85B785377bE31ce068880530a,1,13597.65,8242.81,21840.46,3090318,273855333
50,0,0x320AB9B56afA00DAfde25c7D4aAC9c27DC69EcC0,1,13597.64,8501.96,22099.60,3090366,273855334
50,0,0xEC176fBfB61031be9cF00C9adc3387DacC744fB1,1,13597.62,8684.90,22282.52,3090336,273855335
50,0,0xb5fAbF25e67B869BaBCE4043450377cCed7bD8cE,1,13597.61,8867.11,22464.71,3090283,273855336
50,0,0xE7AE43Aad5e61Fbe6b7E0973D961dBf30dE260a8,1,13597.59,9047.85,22645.45,3090307,273855337
50,0,0x003113050A011d31fd911C4A348B56DfCd4a00d7,1,13597.58,9226.55,22824.13,3090329,273855338
50,0,0x9dc316be960AB926973c6fbb2650B9302A7a2767,1,13597.56,9415.75,23013.31,3090292,273855339
50,0,0xaA032212b702ED8421f7BfBB8d46CB08F3a6324f,1,13597.55,9604.39,23201.94,3090283,273855340
50,1,0x4eaD0c9c7d0A8dF969c303493cFAf52C15a3C152,1,13502.98,181.11,13684.09,3094459,273855404
50,1,0x2AFE38D76622E92706F4450359DD8edD085E57C6,1,13502.32,361.58,13863.91,3094485,273855405
50,1,0x8b9C7B7E5fE791489dE6D8305Cb6779316E9096a,1,13502.21,548.45,14050.66,3094582,273855406
50,1,0xe98294913Bef20F25C6168616B051410Cd9aa32C,1,13502.14,732.44,14234.58,3094457,273855407
50,1,0x03701c2274e6a7781cDf72f84cB53cD0125894e3,1,13502.08,917.24,14419.32,3094254,273855408
50,1,0x0B0eE9A1731E7461ac9dc4b2421710080CF4834E,1,13502.02,1160.94,14662.95,3094741,273855409
50,1,0x3Fbd62C302F5DF4a236Da885201Cae152576184c,1,13501.96,1345.25,14847.21,3094359,273855410
50,1,0xc93A178CB751c829eB6BAdC86C1A75d139B6A984,1,13501.90,1529.74,15031.64,3094257,273855411
50,1,0x8Bb397C471AE963041d0bFe3010361211b4E1abf,1,13501.83,1712.42,15214.25,3094215,273855412
50,1,0xb6ee47a81C955557F93aB194Ff9ce424a9637bB9,1,13501.71,1904.16,15405.86,3094599,273855413
50,1,0xD6F9A99d2a7d84b3550E6445fAA57fBEe5f165E0,1,13501.62,2096.90,15598.52,3094475,273855414
50,1,0x23B685f9c4cbdABfAC4b1463A0eb7571EE671e1D,1,13501.56,2278.71,15780.27,3094559,273855415
50,1,0xe3ca6308192B8d1167e3CDA6d1a553eA2Cf2925A,1,13501.49,2463.72,15965.22,3094248,273855416
50,1,0x882c36350C92bB2E1B7148a1F51c4814Dc0A0Df2,1,13501.44,2697.59,16199.03,3094513,273855417
50,1,0x163D908C8A414D1C1479e031b45E85E71250609b,1,13501.38,2886.35,16387.72,3094520,273855418
50,1,0xE0350F3F4F49a8c2b0FB17458DDDc3797514bA7D,1,13501.31,3107.53,16608.84,3094384,273855419
50,1,0xfFe6fF85Ab776A6e42926d19b0720d724B1B670e,1,13501.25,3293.80,16795.06,3093905,273855420
50,1,0xD9c3e5D0bca4a332bc109eBB3BfB52282295c7E1,1,13501.19,3474.71,16975.90,3094570,273855421
50,1,0x90eA92f3121bC123587ed1Be29842E9831784Ca1,1,13501.14,3699.02,17200.16,3094289,273855422
50,1,0x4AFC34De9A00106755342D66d854510520Abce6d,1,13501.08,3882.53,17383.62,3094234,273855423
50,1,0x920A94741fb1303630d4495284B0C1aCEF95cD28,1,13501.03,4072.11,17573.13,3094186,273855424
50,1,0x18dd7376CCe7f0d4DdBf2E151feC14B93B81BabB,1,13500.97,4253.55,17754.52,3094513,273855425
50,1,0x45b6003543f7Eb514814DeB241df29C78c13F684,1,13500.91,4437.02,17937.94,3094381,273855426
50,1,0x959Dc2C5F0409f827e38F3C64eC4a0B0d2c0aa7b,1,13500.86,4621.74,18122.60,3094359,273855427
50,1,0x57FA7AdD5b1FEb6c0900862Dba360E462b1182ec,1,13500.80,4806.84,18307.63,3094111,273855428
50,1,0x01E82a01F25e22844D3AcA3c600faEF5A51a8FF6,1,13500.75,5037.57,18538.31,3094570,273855429
50,1,0xb69d3d32f14B5c7E43Bb1F9D8C8d4B2E87aFa3eD,1,13500.69,5231.93,18732.62,3094384,273855430
50,1,0xeE5a1f23af67e9bD9A4997163f4Cf4aD1E1C83a5,1,13500.65,5446.49,18947.14,3094178,273855431
50,1,0x74892079875C70fAd27900b7663bf6c4Dd5fdED9,1,13500.57,5634.15,19134.72,3094087,273855432
50,1,0x4BF7C435FAF95f5Abdf45056073C9ba40DbA981d,1,13500.52,5821.70,19322.22,3094501,273855433
50,1,0x14787274FC8cFD1fE659238dFA2846446331ff4e,1,13500.48,6005.49,19505.97,3094612,273855434
50,1,0xf8E32D9165262706A7A8D294B62d74a95034c59C,1,13500.42,6282.88,19783.30,3094292,273855435
50,1,0x03298d8Cd979c10e4F8fEC5495e5c907899F927E,1,13500.37,6477.68,19978.05,3094256,273855436
50,1,0xf7d39e688234c0f0a3Bd33efd29Ed0e1a1F23529,1,13500.32,6661.85,20162.17,3094542,273855437
50,1,0x6D7B8F5A07F80469C4a81d42bC635dDF4cF9F14e,1,13500.28,6847.01,20347.29,3094580,273855438
50,1,0xE1b941349ee448B9718816bdA539AbfC2550174c,1,13500.22,7033.14,20533.36,3094430,273855439
50,1,0xd64e28FE761cf42393Ce29b35108737073EB190E,1,13500.18,7218.37,20718.55,3094368,273855440
50,1,0x704F042E7d8A86D0FF65353BfEc5783F7ADbf081,1,13500.13,7402.48,20902.61,3094530,273855441
50,1,0x6DCCcb0f985cb8B7bC6251378C76F4C5e6E96d32,1,13500.08,7613.50,21113.58,3094549,273855442
50,1,0xc09924DF78B59d88aE51f46b919029b52Df3FC47,1,13500.01,7796.31,21296.32,3094393,273855443
50,1,0x9bE42328C81BEC442E9C3a476e435A0088cFD2A7,1,13499.95,7979.18,21479.13,3094383,273855444
50,1,0x29d7E610427F9165EfE9a70C29EF15d6F195155F,1,13499.90,8224.87,21724.76,3094427,273855445
50,1,0x929CBf02585243B85B785377bE31ce068880530a,1,13499.85,8410.76,21910.61,3094466,273855446
50,1,0x320AB9B56afA00DAfde25c7D4aAC9c27DC69EcC0,1,13499.80,8598.23,22098.03,3094451,273855447
50,1,0xEC176fBfB61031be9cF00C9adc3387DacC744fB1,1,13499.76,8783.91,22283.67,3094498,273855448
50,1,0xb5fAbF25e67B869BaBCE4043450377cCed7bD8cE,1,13499.69,8967.40,22467.09,3094456,273855449
50,1,0xE7AE43Aad5e61Fbe6b7E0973D961dBf30dE260a8,1,13499.64,9155.67,22655.32,3094424,273855450
50,1,0x003113050A011d31fd911C4A348B56DfCd4a00d7,1,13499.60,9339.55,22839.15,3094391,273855451
50,1,0x9dc316be960AB926973c6fbb2650B9302A7a2767,1,13499.56,9524.52,23024.08,3094303,273855452
50,1,0xaA032212b702ED8421f7BfBB8d46CB08F3a6324f,1,13499.52,9710.02,23209.54,3094626,273855453
50,2,0x4eaD0c9c7d0A8dF969c303493cFAf52C15a3C152,1,13559.44,196.45,13755.89,3094429,273855514
50,2,0x2AFE38D76622E92706F4450359DD8edD085E57C6,1,13559.23,403.04,13962.27,3094513,273855515
50,2,0x8b9C7B7E5fE791489dE6D8305Cb6779316E9096a,1,13559.18,659.24,14218.42,3094684,273855516
50,2,0xe98294913Bef20F25C6168616B051410Cd9aa32C,1,13559.14,853.65,14412.79,3094710,273855517
50,2,0x03701c2274e6a7781cDf72f84cB53cD0125894e3,1,13559.11,1046.71,14605.82,3094237,273855518
50,2,0x0B0eE9A1731E7461ac9dc4b2421710080CF4834E,1,13559.05,1235.69,14794.74,3094158,273855519
50,2,0x3Fbd62C302F5DF4a236Da885201Cae152576184c,1,13559.00,1421.44,14980.44,3094570,273855520
50,2,0xc93A178CB751c829eB6BAdC86C1A75d139B6A984,1,13558.97,1606.01,15164.98,3094429,273855521
50,2,0x8Bb397C471AE963041d0bFe3010361211b4E1abf,1,13558.94,1792.59,15351.52,3094184,273855522
50,2,0xb6ee47a81C955557F93aB194Ff9ce424a9637bB9,1,13558.91,1978.45,15537.36,3094260,273855523
50,2,0xD6F9A99d2a7d84b3550E6445fAA57fBEe5f165E0,1,13558.88,2163.60,15722.48,3094428,273855524
