k,burst,wallet,ok,sendMs,miningMs,totalMs,gasUsed,blockNumber
25,0,0x6C9978a379a874f69fd6fdd055711f89F0F579E8,1,6194.66,159.82,6354.48,3084400,88705
25,0,0x6ec8bbb7635275b63698CdAd46513D8f067327A8,1,6194.64,170.82,6365.47,3084400,88706
25,0,0x48F9E33289644400490783f38E1FBf9fC1b935E1,1,6194.63,182.06,6376.69,3084412,88707
25,0,0x31760E9cB146bf2F6cbff234fC13E3Ccec07E5C6,1,6194.61,194.52,6389.14,3084412,88708
25,0,0x1Ec94725DD0B6D60E53Be59CaEAa47Bf86Dcb203,1,6194.60,206.83,6401.43,3084412,88709
25,0,0x054092F8fA75D6d9392D11dA3238604ab8cAa40f,1,6194.58,219.04,6413.62,3084412,88710
25,0,0x7246ED5402A46D07513843C89aF924030fB1401d,1,6194.57,231.40,6425.97,3084412,88711
25,0,0xcb443D74D11aa50624103a723593530EBc3b1DF1,1,6194.56,245.69,6440.25,3084412,88712
25,0,0x455a880b9EE5487d8ebceefBA247364c341ffbC7,1,6194.54,257.14,6451.68,3084412,88713
25,0,0xfe8748928D036b659Ba89a6432D05560ccD2BCC1,1,6194.53,269.50,6464.03,3084400,88714
25,0,0x91e57d08B6D59F81f1486Ef7f49daa5729A7331e,1,6194.51,281.72,6476.23,3084412,88715
25,0,0xd566511BAe42c1567F3DE7a451Fe017A9D7C14C5,1,6194.50,292.82,6487.31,3084412,88716
25,0,0x0A5DcA7518206C2dc1c8065DcEaFFc3178EbE090,1,6194.48,304.93,6499.41,3084412,88717
25,1,0xf2688e2DCDA7181471848cF049ec619E1d682303,1,5989.92,11.18,6001.09,3084412,88722
25,1,0x28b6821346e28DDf04A9c83D59ab23F6F9aA217D,1,5989.67,23.38,6013.05,3084412,88723
25,1,0x44C77529e849994EE7fbB20eF0eBc6EBaC0f2B26,1,5989.63,35.32,6024.95,3084412,88724
25,1,0x5AB032806Db4e20154d12A2F47d9176270Cac672,1,5989.61,47.14,6036.75,3084412,88725
25,1,0x4360426eb9B7f13Ef7E0BDc3f2518dAe671BdFb6,1,5989.60,59.33,6048.93,3084412,88726
25,1,0xE3Ce32b446071C37A963E03c0e7c0Cc770df9426,1,5989.58,71.47,6061.05,3084412,88727
25,1,0x72999151675872C24Acd6F6A5bb60f7f956d8e72,1,5989.57,83.54,6073.10,3084412,88728
25,1,0xF6ca91A4998674a3Bb1a1cb0B8ad71D68eC3C058,1,5989.55,95.52,6085.07,3084412,88729
25,1,0xDb6A069BeA4addFe1CdAa6745AB0AAc13dBCE132,1,5989.54,107.40,6096.94,3084412,88730
25,1,0x852FaA83F546bc77669b4B040C0ca26f2e969237,1,5989.52,119.11,6108.63,3084412,88731
25,1,0x0B698941BFE56F30dE604B09c51A84dF00bEcD7E,1,5989.51,130.95,6120.45,3084412,88732
25,1,0xeA0f777F59F69Cf6f985a968927Fa623C1d9e55F,1,5989.49,143.10,6132.59,3084412,88733
25,1,0x6C9978a379a874f69fd6fdd055711f89F0F579E8,1,5989.48,155.00,6144.47,3084412,88734
25,1,0x6ec8bbb7635275b63698CdAd46513D8f067327A8,1,5989.46,167.25,6156.72,3084412,88735
25,1,0x48F9E33289644400490783f38E1FBf9fC1b935E1,1,5989.45,179.23,6168.68,3084412,88736
25,1,0x31760E9cB146bf2F6cbff234fC13E3Ccec07E5C6,1,5989.43,191.14,6180.57,3084412,88737
25,1,0x1Ec94725DD0B6D60E53Be59CaEAa47Bf86Dcb203,1,5989.42,203.33,6192.75,3084412,88738
25,1,0x054092F8fA75D6d9392D11dA3238604ab8cAa40f,1,5989.41,215.38,6204.79,3084412,88739
25,1,0x7246ED5402A46D07513843C89aF924030fB1401d,1,5989.39,227.27,6216.66,3084412,88740
25,1,0xcb443D74D11aa50624103a723593530EBc3b1DF1,1,5989.38,239.24,6228.62,3084412,88741
25,1,0x455a880b9EE5487d8ebceefBA247364c341ffbC7,1,5989.36,251.00,6240.36,3084412,88742
25,1,0xfe8748928D036b659Ba89a6432D05560ccD2BCC1,1,5989.35,263.05,6252.40,3084412,88743
25,1,0x91e57d08B6D59F81f1486Ef7f49daa5729A7331e,1,5989.34,275.18,6264.52,3084400,88744
25,1,0xd566511BAe42c1567F3DE7a451Fe017A9D7C14C5,1,5989.32,287.59,6276.91,3084412,88745
25,1,0x0A5DcA7518206C2dc1c8065DcEaFFc3178EbE090,1,5989.31,299.63,6288.94,3084412,88746
25,2,0xf2688e2DCDA7181471848cF049ec619E1d682303,1,5937.39,11.75,5949.13,3084412,88750
25,2,0x28b6821346e28DDf04A9c83D59ab23F6F9aA217D,1,5937.22,23.81,5961.03,3084412,88751
25,2,0x44C77529e849994EE7fbB20eF0eBc6EBaC0f2B26,1,5937.19,35.63,5972.82,3084400,88752
25,2,0x5AB032806Db4e20154d12A2F47d9176270Cac672,1,5937.17,48.06,5985.24,3084412,88753
25,2,0x4360426eb9B7f13Ef7E0BDc3f2518dAe671BdFb6,1,5937.16,60.30,5997.45,3084412,88754
25,2,0xE3Ce32b446071C37A963E03c0e7c0Cc770df9426,1,5937.14,72.78,6009.93,3084412,88755
25,2,0x72999151675872C24Acd6F6A5bb60f7f956d8e72,1,5937.13,85.21,6022.34,3084412,88756
25,2,0xF6ca91A4998674a3Bb1a1cb0B8ad71D68eC3C058,1,5937.11,97.15,6034.26,3084412,88757
25,2,0xDb6A069BeA4addFe1CdAa6745AB0AAc13dBCE132,1,5937.10,109.03,6046.13,3084412,88758
25,2,0x852FaA83F546bc77669b4B040C0ca26f2e969237,1,5937.08,120.87,6057.95,3084412,88759
25,2,0x0B698941BFE56F30dE604B09c51A84dF00bEcD7E,1,5937.07,132.92,6069.99,3084412,88760
25,2,0xeA0f777F59F69Cf6f985a968927Fa623C1d9e55F,1,5937.05,144.85,6081.90,3084412,88761
25,2,0x6C9978a379a874f69fd6fdd055711f89F0F579E8,1,5937.03,156.78,6093.81,3084412,88762
25,2,0x6ec8bbb7635275b63698CdAd46513D8f067327A8,1,5937.02,168.61,6105.63,3084412,88763
25,2,0x48F9E33289644400490783f38E1FBf9fC1b935E1,1,5937.00,180.31,6117.31,3084412,88764
25,2,0x31760E9cB146bf2F6cbff234fC13E3Ccec07E5C6,1,5936.98,192.30,6129.28,3084400,88765
25,2,0x1Ec94725DD0B6D60E53Be59CaEAa47Bf86Dcb203,1,5936.97,204.01,6140.98,3084412,88766
25,2,0x054092F8fA75D6d9392D11dA3238604ab8cAa40f,1,5936.95,215.78,6152.73,3084412,88767
25,2,0x7246ED5402A46D07513843C89aF924030fB1401d,1,5936.94,227.92,6164.86,3084412,88768
25,2,0xcb443D74D11aa50624103a723593530EBc3b1DF1,1,5936.93,240.28,6177.21,3084412,88769
25,2,0x455a880b9EE5487d8ebceefBA247364c341ffbC7,1,5936.91,252.23,6189.14,3084412,88770
25,2,0xfe8748928D036b659Ba89a6432D05560ccD2BCC1,1,5936.90,263.96,6200.86,3084412,88771
25,2,0x91e57d08B6D59F81f1486Ef7f49daa5729A7331e,1,5936.88,276.08,6212.96,3084412,88772
25,2,0xd566511BAe42c1567F3DE7a451Fe017A9D7C14C5,1,5936.87,288.24,6225.10,3084412,88773
25,2,0x0A5DcA7518206C2dc1c8065DcEaFFc3178EbE090,1,5936.85,300.21,6237.06,3084412,88774
50,0,0xf2688e2DCDA7181471848cF049ec619E1d682303,1,12567.17,12.31,12579.48,3084412,88776
50,0,0x28b6821346e28DDf04A9c83D59ab23F6F9aA217D,1,12567.08,24.48,12591.55,3084412,88777
50,0,0x44C77529e849994EE7fbB20eF0eBc6EBaC0f2B26,1,12567.05,36.77,12603.83,3084412,88778
50,0,0x5AB032806Db4e20154d12A2F47d9176270Cac672,1,12567.04,48.10,12615.13,3084412,88779
50,0,0x4360426eb9B7f13Ef7E0BDc3f2518dAe671BdFb6,1,12567.02,60.28,12627.30,3084412,88780
50,0,0xE3Ce32b446071C37A963E03c0e7c0Cc770df9426,1,12567.01,72.47,12639.48,3084412,88781
50,0,0x72999151675872C24Acd6F6A5bb60f7f956d8e72,1,12566.99,84.54,12651.54,3084400,88782
50,0,0xF6ca91A4998674a3Bb1a1cb0B8ad71D68eC3C058,1,12566.98,96.31,12663.29,3084412,88783
50,0,0xDb6A069BeA4addFe1CdAa6745AB0AAc13dBCE132,1,12566.97,108.62,12675.59,3084412,88784
50,0,0x852FaA83F546bc77669b4B040C0ca26f2e969237,1,12566.95,120.64,12687.59,3084412,88785
50,0,0x0B698941BFE56F30dE604B09c51A84dF00bEcD7E,1,12566.93,132.67,12699.60,3084412,88786
50,0,0xeA0f777F59F69Cf6f985a968927Fa623C1d9e55F,1,12566.92,145.14,12712.05,3084412,88787
50,0,0x6C9978a379a874f69fd6fdd055711f89F0F579E8,1,12566.90,157.14,12724.04,3084400,88788
50,0,0x6ec8bbb7635275b63698CdAd46513D8f067327A8,1,12566.89,169.22,12736.11,3084412,88789
50,0,0x48F9E33289644400490783f38E1FBf9fC1b935E1,1,12566.81,181.89,12748.71,3084412,88790
50,0,0x31760E9cB146bf2F6cbff234fC13E3Ccec07E5C6,1,12566.79,193.86,12760.65,3084412,88791
50,0,0x1Ec94725DD0B6D60E53Be59CaEAa47Bf86Dcb203,1,12566.77,206.03,12772.80,3084400,88792
50,0,0x054092F8fA75D6d9392D11dA3238604ab8cAa40f,1,12566.75,218.41,12785.16,3084412,88793
50,0,0x7246ED5402A46D07513843C89aF924030fB1401d,1,12566.74,230.88,12797.62,3084412,88794
50,0,0xcb443D74D11aa50624103a723593530EBc3b1DF1,1,12566.72,242.66,12809.39,3084412,88795
50,0,0x455a880b9EE5487d8ebceefBA247364c341ffbC7,1,12566.71,253.82,12820.53,3084412,88796
50,0,0xfe8748928D036b659Ba89a6432D05560ccD2BCC1,1,12566.69,266.87,12833.56,3084412,88797
50,0,0x91e57d08B6D59F81f1486Ef7f49daa5729A7331e,1,12566.67,279.59,12846.27,3084412,88798
50,0,0xd566511BAe42c1567F3DE7a451Fe017A9D7C14C5,1,12566.66,290.64,12857.30,3084412,88799
50,0,0x0A5DcA7518206C2dc1c8065DcEaFFc3178EbE090,1,12566.65,302.07,12868.72,3084412,88800
50,0,0x40e333F8B976b22a1aB68B698e4395eB6cD6d44D,1,12566.63,314.89,12881.52,3084412,88801
50,0,0x06dB8A46d9Fd8F8a75B2CC4b9d30E6ad938a0606,1,12566.62,327.01,12893.63,3084412,88802
50,0,0x46B0113a3Fd883fD53b329c6A5Df7F4F361c3dFF,1,12566.60,339.09,12905.70,3084412,88803
50,0,0x51ab9d9447269782Fb614857F77c3ceE57c5050C,1,12566.59,351.11,12917.70,3084412,88804
50,0,0x41F9edb5cEd58f64817385f41feAaBB332cca1D8,1,12566.58,363.78,12930.35,3084400,88805
50,0,0xA727aa7B53E2f9517be4C74227740f60102B9502,1,12566.56,374.60,12941.16,3084412,88806
50,0,0x2508459F7736276641E0A32dF3251d085fE3981F,1,12566.55,386.18,12952.73,3084412,88807
50,0,0xCedCeefd96c228e28bDd6c9c3185F355cC9d8D5b,1,12566.53,398.88,12965.41,3084412,88808
50,0,0x479EF7D711af229E46AdcB6b725753D17cA13533,1,12566.52,411.08,12977.60,3084412,88809
50,0,0x9F03Df1fF29D26c15a2aebe8696B1d4203a5D37c,1,12566.50,423.29,12989.79,3084412,88810
50,0,0x0fe59927EF1782f4CAD5be7D6306c78Aa93348dE,1,12566.49,435.68,13002.17,3084412,88811
50,0,0xC9b015f813A8628d6aCE3b5Ee974c91774495F6E,1,12566.48,447.12,13013.60,3084400,88812
50,0,0x461e50fFE1229c20C6B0419363EC7A3d64C77Bb3,1,12566.46,459.42,13025.88,3084412,88813
50,0,0x8626941bAfC5372Cdb8572cC0E1bD77a5Df7Bf30,1,12566.45,471.67,13038.12,3084400,88814
50,0,0xC0af24da881C7F947b014bC6d5EFC898D643BB75,1,12566.43,483.69,13050.13,3084412,88815
50,0,0xba9da3C1FFBaE219401B56C279842d460c2744d4,1,12566.42,495.05,13061.47,3084412,88816
50,0,0x47C3292385A1c75700d32B6184aaF4fD363D65E1,1,12566.40,507.33,13073.73,3084412,88817
50,0,0x25f9110de2e18CB5EFc121eBec78Cf1F6A5D370C,1,12566.39,519.50,13085.89,3084412,88818
50,0,0x9B4C51B22Ddb402Aaa342D344D1dB10c9ce94d5e,1,12566.37,531.71,13098.08,3084412,88819
50,0,0x32634a8FC3bC3FE3A7f631bbA370b2921A5387A4,1,12566.36,542.78,13109.14,3084412,88820
50,0,0xC5D9e66407AC6aCE25648828a03A20EeeC43a728,1,12566.35,554.18,13120.52,3084412,88821
50,0,0xF7303E2824e8F310Ef1E2a5B8a644168DC61A830,1,12566.33,566.48,13132.81,3084412,88822
50,0,0x19e8d1Df290CD1ECCA2080Ca4FE93353b4C9E737,1,12566.32,578.57,13144.89,3084412,88823
50,0,0xc0cA77dBB44AdB8Ea051Cf0b06DcbbF06bF86ECa,1,12566.29,590.46,13156.74,3084412,88824
50,0,0x0A5B92A625999a3c6d3975Ff1D7dE9070Dea722F,1,12566.27,602.57,13168.84,3084412,88825
50,1,0xf2688e2DCDA7181471848cF049ec619E1d682303,1,12463.03,12.51,12475.54,3084412,88831
50,1,0x28b6821346e28DDf04A9c83D59ab23F6F9aA217D,1,12462.88,24.34,12487.23,3084412,88832
50,1,0x44C77529e849994EE7fbB20eF0eBc6EBaC0f2B26,1,12462.86,36.02,12498.88,3084412,88833
50,1,0x5AB032806Db4e20154d12A2F47d9176270Cac672,1,12462.84,47.84,12510.68,3084412,88834
50,1,0x4360426eb9B7f13Ef7E0BDc3f2518dAe671BdFb6,1,12462.83,59.88,12522.71,3084412,88835
50,1,0xE3Ce32b446071C37A963E03c0e7c0Cc770df9426,1,12462.81,71.94,12534.75,3084412,88836
50,1,0x72999151675872C24Acd6F6A5bb60f7f956d8e72,1,12462.80,84.02,12546.82,3084412,88837
50,1,0xF6ca91A4998674a3Bb1a1cb0B8ad71D68eC3C058,1,12462.79,96.58,12559.37,3084412,88838
50,1,0xDb6A069BeA4addFe1CdAa6745AB0AAc13dBCE132,1,12462.77,108.61,12571.38,3084412,88840
50,1,0x852FaA83F546bc77669b4B040C0ca26f2e969237,1,12462.75,120.62,12583.37,3084412,88841
50,1,0x0B698941BFE56F30dE604B09c51A84dF00bEcD7E,1,12462.74,132.84,12595.58,3084412,88842
50,1,0xeA0f777F59F69Cf6f985a968927Fa623C1d9e55F,1,12462.73,145.08,12607.81,3084412,88843
50,1,0x6C9978a379a874f69fd6fdd055711f89F0F579E8,1,12462.71,157.35,12620.07,3084412,88844
50,1,0x6ec8bbb7635275b63698CdAd46513D8f067327A8,1,12462.69,170.07,12632.77,3084412,88845
50,1,0x48F9E33289644400490783f38E1FBf9fC1b935E1,1,12462.68,181.96,12644.63,3084412,88846
50,1,0x31760E9cB146bf2F6cbff234fC13E3Ccec07E5C6,1,12462.66,194.89,12657.56,3084412,88847
50,1,0x1Ec94725DD0B6D60E53Be59CaEAa47Bf86Dcb203,1,12462.65,206.97,12669.62,3084412,88848
50,1,0x054092F8fA75D6d9392D11dA3238604ab8cAa40f,1,12462.57,218.64,12681.21,3084412,88849
50,1,0x7246ED5402A46D07513843C89aF924030fB1401d,1,12462.54,230.55,12693.09,3084412,88850
50,1,0xcb443D74D11aa50624103a723593530EBc3b1DF1,1,12462.53,242.90,12705.43,3084400,88851
50,1,0x455a880b9EE5487d8ebceefBA247364c341ffbC7,1,12462.51,255.14,12717.65,3084412,88852
50,1,0xfe8748928D036b659Ba89a6432D05560ccD2BCC1,1,12462.50,266.54,12729.04,3084412,88853
50,1,0x91e57d08B6D59F81f1486Ef7f49daa5729A7331e,1,12462.48,279.13,12741.61,3084412,88854
50,1,0xd566511BAe42c1567F3DE7a451Fe017A9D7C14C5,1,12462.47,290.29,12752.76,3084412,88855
50,1,0x0A5DcA7518206C2dc1c8065DcEaFFc3178EbE090,1,12462.46,301.77,12764.22,3084412,88856
50,1,0x40e333F8B976b22a1aB68B698e4395eB6cD6d44D,1,12462.44,313.99,12776.43,3084400,88857
50,1,0x06dB8A46d9Fd8F8a75B2CC4b9d30E6ad938a0606,1,12462.43,326.20,12788.63,3084412,88858
50,1,0x46B0113a3Fd883fD53b329c6A5Df7F4F361c3dFF,1,12462.41,338.02,12800.43,3084412,88859
50,1,0x51ab9d9447269782Fb614857F77c3ceE57c5050C,1,12462.40,350.73,12813.13,3084412,88860
50,1,0x41F9edb5cEd58f64817385f41feAaBB332cca1D8,1,12462.38,363.01,12825.40,3084412,88861
50,1,0xA727aa7B53E2f9517be4C74227740f60102B9502,1,12462.37,375.25,12837.62,3084412,88862
50,1,0x2508459F7736276641E0A32dF3251d085fE3981F,1,12462.35,386.77,12849.12,3084412,88863
50,1,0xCedCeefd96c228e28bDd6c9c3185F355cC9d8D5b,1,12462.34,399.58,12861.92,3084412,88864
50,1,0x479EF7D711af229E46AdcB6b725753D17cA13533,1,12462.33,411.96,12874.29,3084412,88865
50,1,0x9F03Df1fF29D26c15a2aebe8696B1d4203a5D37c,1,12462.31,424.46,12886.77,3084412,88866
50,1,0x0fe59927EF1782f4CAD5be7D6306c78Aa93348dE,1,12462.30,437.04,12899.34,3084412,88867
50,1,0xC9b015f813A8628d6aCE3b5Ee974c91774495F6E,1,12462.28,449.30,12911.58,3084412,88868
50,1,0x461e50fFE1229c20C6B0419363EC7A3d64C77Bb3,1,12462.25,461.06,12923.32,3084412,88869
50,1,0x8626941bAfC5372Cdb8572cC0E1bD77a5Df7Bf30,1,12462.24,472.76,12935.00,3084412,88870
50,1,0xC0af24da881C7F947b014bC6d5EFC898D643BB75,1,12462.23,485.19,12947.42,3084412,88871
50,1,0xba9da3C1FFBaE219401B56C279842d460c2744d4,1,12462.21,496.26,12958.47,3084412,88872
50,1,0x47C3292385A1c75700d32B6184aaF4fD363D65E1,1,12462.20,508.03,12970.23,3084412,88873
50,1,0x25f9110de2e18CB5EFc121eBec78Cf1F6A5D370C,1,12462.18,520.50,12982.68,3084412,88874
50,1,0x9B4C51B22Ddb402Aaa342D344D1dB10c9ce94d5e,1,12462.17,532.59,12994.76,3084412,88875
50,1,0x32634a8FC3bC3FE3A7f631bbA370b2921A5387A4,1,12462.16,544.63,13006.79,3084412,88876
50,1,0xC5D9e66407AC6aCE25648828a03A20EeeC43a728,1,12462.14,556.86,13019.00,3084412,88877
50,1,0xF7303E2824e8F310Ef1E2a5B8a644168DC61A830,1,12462.12,570.02,13032.14,3084400,88878
50,1,0x19e8d1Df290CD1ECCA2080Ca4FE93353b4C9E737,1,12462.10,581.64,13043.74,3084412,88879
50,1,0xc0cA77dBB44AdB8Ea051Cf0b06DcbbF06bF86ECa,1,12462.09,593.78,13055.87,3084412,88880
50,1,0x0A5B92A625999a3c6d3975Ff1D7dE9070Dea722F,1,12462.08,606.05,13068.12,3084412,88881
50,2,0xf2688e2DCDA7181471848cF049ec619E1d682303,1,12434.73,12.60,12447.34,3084412,88887
50,2,0x28b6821346e28DDf04A9c83D59ab23F6F9aA217D,1,12434.58,24.46,12459.03,3084412,88888
50,2,0x44C77529e849994EE7fbB20eF0eBc6EBaC0f2B26,1,12434.55,37.54,12472.09,3084412,88889
50,2,0x5AB032806Db4e20154d12A2F47d9176270Cac672,1,12434.54,49.77,12484.31,3084412,88890
50,2,0x4360426eb9B7f13Ef7E0BDc3f2518dAe671BdFb6,1,12434.52,61.33,12495.86,3084412,88891
50,2,0xE3Ce32b446071C37A963E03c0e7c0Cc770df9426,1,12434.51,73.45,12507.96,3084412,88892
50,2,0x72999151675872C24Acd6F6A5bb60f7f956d8e72,1,12434.50,85.72,12520.22,3084412,88893
50,2,0xF6ca91A4998674a3Bb1a1cb0B8ad71D68eC3C058,1,12434.48,98.05,12532.54,3084412,88894
50,2,0xDb6A069BeA4addFe1CdAa6745AB0AAc13dBCE132,1,12434.47,109.91,12544.38,3084412,88895
50,2,0x852FaA83F546bc77669b4B040C0ca26f2e969237,1,12434.45,122.34,12556.79,3084412,88896
50,2,0x0B698941BFE56F30dE604B09c51A84dF00bEcD7E,1,12434.44,134.61,12569.05,3084412,88897
50,2,0xeA0f777F59F69Cf6f985a968927Fa623C1d9e55F,1,12434.42,146.41,12580.84,3084412,88898
50,2,0x6C9978a379a874f69fd6fdd055711f89F0F579E8,1,12434.39,158.13,12592.52,3084400,88899
50,2,0x6ec8bbb7635275b63698CdAd46513D8f067327A8,1,12434.37,170.26,12604.63,3084412,88900
50,2,0x48F9E33289644400490783f38E1FBf9fC1b935E1,1,12434.36,182.13,12616.48,3084412,88901
50,2,0x31760E9cB146bf2F6cbff234fC13E3Ccec07E5C6,1,12434.34,193.96,12628.30,3084412,88902
50,2,0x1Ec94725DD0B6D60E53Be59CaEAa47Bf86Dcb203,1,12434.33,206.53,12640.86,3084412,88903
50,2,0x054092F8fA75D6d9392D11dA3238604ab8cAa40f,1,12434.31,218.63,12652.94,3084412,88904
